bbl,parent_property_id,gross_floor_area,first_area_type,year_built,metered_area_energy,metered_area_water,eui_kbtu_sf,steam_kbtu,natural_gas_kbtu,electricity_kbtu,total_ghg_mmco2e,direct_ghg_mmco2e,indirect_ghg_mmco2e,water_kgal,wui_gal_sf,year,occupancy,street_number,street_name
1010060063,,98616.0,Multifamily Housing,1911,Whole Building,,111.9,,2593694.9,2774692.4,822.2,564.7,257.5,,,2017,100,162,WEST 54 STREET
1010067501,,392397.0,Multifamily Housing,1960,Whole Building,,110.9,22195523.5,1569824.2,15947491.6,3037.1,83.4,2953.7,,,2017,100,159,WEST 53 STREET
1010067502,,1501000.0,Hotel,1963,Whole Building,,164.1,91061913.8,105846880.0,53041834.0,16590.7,5622.0,10968.6,,,2017,100,1335,AVENUE OF THE AMER
1010070001,,85309.0,Multifamily Housing,1923,Whole Building,,98.8,,5676239.5,2753831.4,557.0,301.5,255.6,,,2017,100,841,7 AVENUE
1010070005,,625844.0,Hotel,1987,Whole Building,Whole Building,94.4,26459040.1,3506125.7,29135135.2,4646.8,186.2,4460.6,26865.2,42.93,2017,90,153,WEST 54 STREET
1010070029,,1931978.0,Office,1969,Whole Building,,139.3,109012825.6,,150997914.2,21250.8,0.0,21250.8,80018.8,42.86,2017,100,1345,AVENUE OF THE AMER
1010070049,,70478.0,Hotel,1929,Whole Building,Whole Building,94.2,,46100.0,3846688.6,566.3,209.3,357.0,9572.1,135.82,2017,100,136,WEST 55 STREET
1010070054,,75600.0,Multifamily Housing,1923,Whole Building,Whole Building,76.0,,92606.1,1273717.5,453.0,334.8,118.2,1881.4,24.89,2017,100,146,WEST 55 STREET
1010070061,,158617.0,Multifamily Housing,1906,Whole Building,,100.8,,1436184.9,4563268.8,1241.4,817.9,423.5,,,2017,70,853,7 AVENUE
1010080001,,207700.0,Hotel,1911,Whole Building,Whole Building,162.7,,6502770.8,11441991.6,3228.4,2166.6,1061.8,,,2017,100,859,7 AVENUE
1010080008,,106438.0,Hotel,1921,Whole Building,Whole Building,131.7,,346184.4,2071917.8,654.5,462.2,192.3,25044.3,396.9,2017,100,139,WEST 55 STREET
1010080019,,540000.0,Office,1989,Whole Building,Whole Building,60.2,3802335.9,,30615228.2,3093.6,0.0,3093.6,23148.4,40.52,2017,100,127,WEST 55 STREET
1010080026,,54838.0,Multifamily Housing,1917,Whole Building,Whole Building,119.2,,353100.0,1777095.9,506.6,341.7,164.9,9057.4,168.24,2017,100,105,WEST 55 STREET
1010080029,,243671.0,Multifamily Housing,1925,Whole Building,Whole Building,81.2,,3737420.0,7462865.6,1538.1,845.5,692.6,,,2017,100,1361,AVENUE OF THE AMER
1010087501,,120000.0,Multifamily Housing,1982,Whole Building,,50.0,,15037446.2,5550946.4,1313.8,798.7,515.1,,,2017,100,112,WEST 56 STREET
1010087502,,100613.0,Multifamily Housing,1925,Whole Building,Whole Building,76.4,,,4212255.5,777.3,386.4,390.9,8699.7,70.58,2017,100,162,WEST 56 STREET
1010087503,,847000.0,Office,1988,Whole Building,,59.7,3862030.3,0.0,18442777.9,1967.9,0.0,1967.9,,,2017,100,150,WEST 56 STREET
1010090019,,537719.0,Hotel,1939,Whole Building,Whole Building,184.3,,5276950.4,21999252.4,7730.8,5689.2,2041.5,44891.3,83.48,2017,100,123,WEST 56 STREET
1010090029,,418114.0,Multifamily Housing,1961,Whole Building,,80.7,11906690.3,12074715.1,6346783.5,2020.9,641.3,1379.6,16771.3,44.61,2017,100,1381,AVENUE OF THE AMER
1010090046,,73444.0,Office,1908,Whole Building,,68.3,,,1791118.8,458.8,292.6,166.2,1959.4,23.58,2017,100,130,WEST 57 STREET
1010090050,,90000.0,Office,1908,Whole Building,,56.5,,,4942933.5,458.7,0.0,458.7,4675.9,53.48,2017,100,140,WEST 57 STREET
1010097501,,636916.0,Multifamily Housing,1986,Whole Building,,70.2,15903184.4,684000.0,28355069.6,3723.6,36.3,3687.3,,,2017,100,146,WEST 57 STREET
1010100015,,191261.0,Hotel,1930,Whole Building,,77.6,11119721.9,1193200.0,5150754.9,1279.7,63.4,1216.3,,,2017,100,123,WEST 57 STREET
1010100021,,112147.0,Office,1926,Whole Building,Whole Building,76.4,3092429.0,,5594182.5,724.5,0.0,724.5,,,2017,100,119,WEST 57 STREET
1010100029,,112977.0,Hotel,1924,Whole Building,Whole Building,99.9,,4168781.3,4920853.2,1089.9,633.2,456.7,10431.8,71.17,2017,100,1401,AVENUE OF THE AMER
1010100061,,120738.0,Multifamily Housing,1907,Whole Building,Whole Building,88.0,,1112281.8,4210866.4,992.7,601.9,390.8,5949.3,41.44,2017,100,911,7 AVENUE
1010107501,,51388.0,Multifamily Housing,1930,Whole Building,Whole Building,90.5,,1566121.0,1210879.2,446.7,334.3,112.4,3134.3,46.39,2017,95,140,WEST 58 STREET
1010107503,,76240.0,Office,1991,Whole Building,,76.2,611766.2,237584.8,4991011.1,516.4,12.6,503.8,,,2017,100,145,WEST 57 STREET
1010107505,,133124.0,Multifamily Housing,1926,Whole Building,,83.1,5669708.9,105409.0,4706575.0,818.8,5.6,813.2,,,2017,100,100,WEST 58 STREET
1010107506,,724798.0,Multifamily Housing,2013,Whole Building,,129.1,38601214.2,2510978.8,49603475.7,7299.6,133.4,7166.3,,,2017,100,157,WEST 57 STREET
1010110001,,353996.0,Other - Lodging/Residential,1927,Whole Building,Whole Building,140.6,34897521.2,3451180.8,17884686.2,4160.1,183.3,3976.8,19755.2,49.39,2017,100,919,7 AVENUE
1010110013,,122813.0,Multifamily Housing,1925,Whole Building,Whole Building,67.5,,650651.5,3333543.8,668.2,358.8,309.4,4234.7,34.48,2017,95,145,WEST 58 STREET
1010110025,,66173.0,Multifamily Housing,1900,Whole Building,Whole Building,93.2,,4928110.7,1802169.4,434.1,266.9,167.2,4597.5,63.05,2017,100,117,WEST 58 STREET
1010110038,,142283.0,Multifamily Housing,1926,Whole Building,,88.7,4383768.5,49943.3,8190742.7,1053.8,2.7,1051.2,,,2017,100,112,CENTRAL PARK SOUTH
1010110042,,98493.0,Multifamily Housing,1942,Whole Building,Whole Building,47.0,,4622850.3,1719223.4,405.1,245.5,159.5,,,2017,100,120,CENTRAL PARK SOUTH
1010110045,,90425.0,Multifamily Housing,1928,Whole Building,,65.1,,4735996.7,1504772.1,391.2,251.6,139.6,1808.4,18.87,2017,100,128,CENTRAL PARK SOUTH
1010110052,,307549.0,Multifamily Housing,1940,Whole Building,Whole Building,72.3,,122800.0,10502330.2,2005.2,1030.6,974.6,8172.0,24.18,2017,100,150,CENTRAL PARK SOUTH
1010117501,,654775.0,Hotel,2012,Whole Building,Whole Building,102.2,,46488600.3,27440952.1,5015.7,2469.2,2546.5,52577.0,72.7,2017,100,160,CENTRAL PARK SOUTH
1010117502,,377353.0,Multifamily Housing,1930,Whole Building,,61.1,17639798.0,306100.0,10780544.5,2187.9,16.3,2171.7,,,2017,100,106,CENTRAL PARK SOUTH
1010117503,,101033.0,Multifamily Housing,1950,Whole Building,Whole Building,117.3,,7880409.7,2807577.8,679.1,418.6,260.5,4614.7,50.63,2017,100,116,CENTRAL PARK SOUTH
1010117505,,93135.0,Multifamily Housing,1918,Whole Building,,74.6,4460139.4,502105.0,2560177.6,560.4,26.7,533.7,,,2017,100,1431,AVENUE OF THE AMER
1010120015,,268420.0,Office,1923,Whole Building,Whole Building,86.5,6656353.9,1467378.2,19478398.5,2327.5,77.9,2249.6,13.7,0.04,2017,100,219,WEST 40 STREET
1010120023,,65186.0,Office,1924,Whole Building,Whole Building,71.6,,499378.8,1701978.4,384.6,226.6,157.9,1117.1,16.47,2017,100,215,WEST 40 STREET
1010120042,,141335.0,Hotel,2013,Whole Building,,69.2,,5861988.0,6355377.8,901.1,311.4,589.8,,,2017,100,220,WEST 41 STREET
1010127501,,1266887.0,Office,2007,Whole Building,Whole Building,140.0,27650564.6,98046006.0,86607932.2,15101.9,5228.7,9873.1,31270.8,20.6,2017,100,620,8 AVENUE
1010130039,,119905.0,Other - Entertainment/Public Assembly,1903,Whole Building,Whole Building,120.7,,3023773.9,11444095.6,1222.6,160.6,1062.0,3921.6,32.71,2017,100,214,WEST 42 STREET
1010130042,,235300.0,Office,1913,Whole Building,Whole Building,73.7,,1425100.0,15358094.8,1500.9,75.7,1425.2,9640.4,42.34,2017,100,221,WEST 41 STREET
1010137501,,991439.0,Office,2011,Whole Building,Whole Building,99.2,,31545258.4,79779622.5,9178.9,1775.4,7403.5,21119.2,18.6,2017,85,640,8 AVENUE
1010140001,,150000.0,Office,1998,Whole Building,,104.9,8444290.7,2068400.0,6004131.0,1227.7,109.9,1117.9,,,2017,100,660,8 AVENUE
1010140033,,855000.0,Office,1998,Whole Building,Whole Building,171.2,7546926.9,39685797.9,96890642.4,11600.4,2107.9,9492.5,21001.0,24.95,2017,100,3,TIMES SQUARE
1010140058,,690000.0,Hotel,1990,Whole Building,,4770.0,3312156074.4,22827799.9,34480896.9,224334.5,1212.5,223122.0,32855.0,46.51,2017,100,270,WEST 43 STREET
1010150001,,211466.0,Multifamily Housing,1920,Whole Building,Whole Building,110.9,,14010378.6,10985091.6,1763.6,744.2,1019.4,32108.4,142.41,2017,100,680,8 AVENUE
1010150029,,686603.0,Office,1926,Whole Building,Whole Building,124.0,,22759173.9,42919794.7,6672.1,2689.1,3982.9,32301.8,46.79,2017,100,1493,BROADWAY
1010150049,,55486.0,Office,1928,Whole Building,,158.2,1725802.7,2286116.1,4764613.4,678.2,121.4,556.7,,,2017,100,234,WEST 44 STREET
1010157501,,682843.0,Office,1913,Whole Building,Whole Building,148.6,22305532.0,,49266905.9,6053.0,0.0,6053.0,,,2017,95,229,WEST 43 STREET
1010160036,,1721672.0,Hotel,1970,Whole Building,,4.8,,4923299.6,3476309.1,584.1,261.5,322.6,,,2017,100,1515,BROADWAY
1010167501,,525266.0,Hotel,1928,Whole Building,Whole Building,106.3,,35234780.8,22493803.9,3958.9,1871.5,2087.4,,,2017,100,700,8 AVENUE
1010170029,,1800000.0,Hotel,1985,Whole Building,Whole Building,139.9,,124626097.6,130643034.5,18743.1,6619.5,12123.6,100317.0,54.97,2017,100,1535,BROADWAY
1010180018,,399325.0,Hotel,1931,Whole Building,Whole Building,90.8,,18154127.7,12462395.2,3095.6,1939.1,1156.5,28422.3,59.21,2017,100,219,WEST 46 STREET
1010187501,,366036.0,Hotel,2003,Whole Building,Whole Building,132.6,21507031.0,,21562246.9,3429.0,0.0,3429.0,31155.0,95.95,2017,100,1567,BROADWAY
1010187502,,324126.0,Multifamily Housing,2006,Whole Building,Whole Building,56.2,,7823616.1,9779143.2,1323.1,415.5,907.5,8807.6,28.12,2017,100,247,WEST 46 STREET
1010190001,,463143.0,Multifamily Housing,2003,Whole Building,Whole Building,126.2,,39790224.2,7519370.3,2811.2,2113.4,697.8,21473.6,57.28,2017,100,770,8 AVENUE
1010190055,,117102.0,Hotel,1927,Whole Building,Whole Building,128.3,,,6387263.8,1299.4,706.7,592.7,28340.7,230.49,2017,100,234,WEST 48 STREET
1010197502,,1346418.0,Office,1988,Whole Building,,93.6,16494141.4,6754889.4,114846869.6,12111.7,358.8,11753.0,38902.6,26.36,2017,100,1585,BROADWAY
1010200005,,475327.0,Multifamily Housing,1990,Whole Building,,89.9,,,13415002.4,3128.6,1883.7,1244.9,22219.4,51.47,2017,100,235,WEST 48 STREET
1010200046,,843131.0,Hotel,1989,Whole Building,,95.9,33214053.6,4025976.7,38840814.3,6023.6,213.8,5809.8,44417.8,55.99,2017,100,1601,BROADWAY
1010200051,,96000.0,Hotel,1927,Whole Building,,122.5,,7240799.9,5306342.7,877.0,384.6,492.4,,,2017,100,224,WEST 49 STREET
1010207501,,238667.0,Hotel,1962,Whole Building,Whole Building,122.9,,,10142459.3,2003.2,1062.0,941.2,18723.0,94.91,2017,100,790,8 AVENUE
1010207502,,195190.0,Multifamily Housing,2006,Whole Building,Whole Building,83.8,,4145742.1,15214347.8,1632.1,220.2,1411.9,7841.8,33.96,2017,100,1600,BROADWAY
1010210019,,158150.0,Office,1930,Whole Building,Whole Building,49.9,,5017510.0,4004135.7,638.1,266.5,371.6,,,2017,100,1613,BROADWAY
1010210026,,561139.0,Office,1990,Whole Building,Whole Building,73.6,12965064.6,402569.7,33952725.6,4033.0,21.4,4011.7,13718.6,21.33,2017,100,750,7 AVENUE
1010210050,,84577.0,Hotel,2012,Whole Building,Whole Building,126.7,,4408082.8,6134438.9,803.4,234.1,569.3,7540.4,90.62,2017,100,218,WEST 50 STREET
1010217501,,63879.0,Hotel,2010,Whole Building,,102.3,,3135525.6,3400535.8,482.1,166.5,315.6,5005.4,78.36,2017,100,233,WEST 49 STREET
1010220026,,81183.0,Other - Entertainment/Public Assembly,1923,Whole Building,,199.3,2393257.1,3944942.0,9592766.2,1258.6,209.5,1049.1,,,2017,100,1634,BROADWAY
1010220035,,95962.0,Office,1900,Whole Building,Whole Building,169.5,,5083163.8,7888032.5,1340.4,608.4,732.0,,,2017,100,1648,BROADWAY
1010220043,,2438059.0,Office,1970,Whole Building,,91.2,138485643.9,,120343214.0,20363.1,0.0,20363.1,51522.5,18.15,2017,85,1631,BROADWAY
1010220061,,215099.0,Multifamily Housing,1920,Whole Building,,83.4,,13272199.4,3729172.4,1051.0,705.0,346.1,14236.9,69.86,2017,100,834,8 AVENUE
1010230018,,325216.0,Hotel,2000,Whole Building,Whole Building,133.1,18424220.6,1607700.0,14838252.3,2685.7,85.4,2600.3,18601.0,70.98,2017,100,1651,BROADWAY
1010230029,,461591.0,Hotel,1962,Whole Building,Whole Building,138.6,48988626.0,,15001881.6,4644.9,0.0,4644.9,38084.8,82.51,2017,90,1652,BROADWAY
1010230061,,190289.0,Multifamily Housing,1987,Whole Building,Whole Building,90.6,,13100554.5,5161736.0,1174.8,695.8,479.0,9046.2,44.86,2017,100,260,WEST 52 STREET
1010240001,,380441.0,Multifamily Housing,1960,Whole Building,Whole Building,65.9,,21508021.7,8713470.3,1951.0,1142.4,808.6,,,2017,100,870,8 AVENUE
1010240015,,751856.0,Office,1989,Whole Building,Whole Building,62.0,12413527.7,,34189453.7,3997.0,0.0,3997.0,14506.1,19.29,2017,85,1675,BROADWAY
1010240038,,701095.0,Office,1969,Whole Building,Whole Building,120.8,45114991.6,890275.0,38445875.6,6610.6,47.3,6563.3,14934.1,21.37,2017,100,1680,BROADWAY
1010250043,,96067.0,Office,1927,Whole Building,Whole Building,97.3,2927389.9,,7380838.1,879.3,0.0,879.3,2800.0,26.43,2017,100,1697,BROADWAY
1010250044,,88110.0,Hotel,1930,Whole Building,,125.1,,7907590.9,4428765.3,831.0,420.0,411.0,,,2017,100,1701,BROADWAY
1010250058,,60000.0,Office,1926,Whole Building,,96.6,2012082.7,1852100.1,3094489.5,519.1,98.4,420.8,,,2017,100,254,WEST 54 STREET
1010257501,,142081.0,Multifamily Housing,1916,Whole Building,,79.2,,,3036977.4,919.9,638.1,281.8,8588.4,58.42,2017,100,828,7 AVENUE
1010257502,,435366.0,Multifamily Housing,2003,Whole Building,,142.0,,38619113.7,13474490.5,3301.7,2051.2,1250.4,21466.8,58.5,2017,100,890,8 AVENUE
1010260026,,64757.0,Multifamily Housing,1903,Whole Building,Whole Building,80.2,,113268.0,1251486.2,410.4,294.3,116.1,2289.9,35.37,2017,100,203,WEST 54 STREET
1010260032,,78750.0,Office,1901,Whole Building,Whole Building,17.2,,508473.3,833677.0,104.4,27.0,77.4,2691.5,34.5,2017,100,848,7 AVENUE
1010267501,,392153.0,Hotel,2013,Whole Building,Whole Building,101.9,,16388554.8,21732246.1,2887.2,870.5,2016.7,,,2017,70,1717,BROADWAY
1010267502,,253253.0,Multifamily Housing,1979,Whole Building,,105.0,,866051.5,6667380.6,1491.3,872.6,618.7,,,2017,100,230,WEST 55 STREET
1010270007,,61828.0,Office,1914,Whole Building,,100.0,,373209.1,4538996.3,603.5,182.3,421.2,755.4,10.64,2017,85,245,WEST 55 STREET
1010277501,,1050872.0,Hotel,1925,Whole Building,Whole Building,60.8,31981291.4,569900.0,31392037.2,5067.0,30.3,5036.7,54671.4,52.02,2017,95,870,7 AVENUE
1010277504,,200000.0,Multifamily Housing,2003,Whole Building,Whole Building,80.2,10930402.5,104218.2,8460023.0,1516.4,5.5,1510.8,7266.6,29.9,2017,100,230,WEST 56 STREET
1010280017,,311689.0,Multifamily Housing,1977,Whole Building,,112.5,,30871919.0,7921046.2,2374.8,1639.8,735.1,,,2017,100,1752,BROADWAY
1010280029,,866359.0,Office,1970,Whole Building,Whole Building,94.4,31238139.1,24987.1,48781006.5,6602.4,1.3,6601.0,51159.2,60.33,2017,100,888,7 AVENUE
1010280033,,124782.0,Office,1917,Whole Building,,90.1,,5627807.5,10984597.6,1318.3,298.9,1019.4,,,2017,100,894,7 AVENUE
1010280056,,435677.0,Office,1921,Whole Building,Whole Building,78.9,,,23790822.5,3247.4,1039.6,2207.8,5950.9,12.41,2017,80,250,WEST 57 STREET
1010287501,,729506.0,Multifamily Housing,1985,Whole Building,Whole Building,88.1,29562537.1,1115081.9,23601194.3,4212.3,59.2,4153.1,,,2017,100,235,WEST 56 STREET
1010287502,,127647.0,Office,1909,Whole Building,Whole Building,61.0,1235343.2,1460370.8,7643166.0,868.9,77.6,791.3,,,2017,95,224,WEST 57 STREET
1010290012,,112100.0,Office,1920,Whole Building,Whole Building,92.3,,,4299137.0,2206.0,485.4,1720.6,1522.4,13.07,2017,90,1776,BROADWAY
1010290027,,167076.0,Multifamily Housing,1885,Whole Building,Whole Building,95.4,,3661400.1,5564685.6,1273.6,757.2,516.4,,,2017,100,205,WEST 57 STREET
1010290036,,94166.0,Multifamily Housing,1913,Whole Building,Whole Building,120.3,,1795693.7,2828047.6,862.3,599.9,262.4,13989.7,148.57,2017,100,910,7 AVENUE
1010290037,,76883.0,K-12 School,1987,Whole Building,Whole Building,70.1,,3003685.1,2382460.5,380.6,159.5,221.1,1719.0,22.36,2017,100,202,WEST 58 STREET
1010290053,,206334.0,Office,1912,Whole Building,,105.7,8537100.0,,13268370.9,1798.2,0.0,1798.2,,,2017,95,1784,BROADWAY
1010297501,,618403.0,Office,1927,Whole Building,Whole Building,67.7,,13293935.5,35033933.2,3957.2,706.1,3251.1,,,2017,100,241,WEST 57 STREET
1010300001,,57670.0,Museum,1962,Whole Building,,325.6,10068132.0,1992293.3,8591555.8,1571.6,105.8,1465.8,,,2017,100,990,8 AVENUE
1010300029,,564196.0,Multifamily Housing,1963,Whole Building,,21.7,,563515.0,11667573.9,1112.7,29.9,1082.7,,,2017,100,200,CENTRAL PARK SOUTH
1010300039,,122071.0,Multifamily Housing,1968,Whole Building,Whole Building,84.1,,7956482.3,2382236.3,643.7,422.6,221.1,4685.2,38.13,2017,100,210,CENTRAL PARK SOUTH
1010300046,,62800.0,Multifamily Housing,1908,Whole Building,Whole Building,64.9,,151674.7,1248341.2,363.7,247.9,115.8,1246.3,17.64,2017,100,222,CENTRAL PARK SOUTH
1010300048,,82835.0,Multifamily Housing,1938,Whole Building,Whole Building,58.4,,,888998.8,389.8,307.3,82.5,3497.1,40.59,2017,100,230,CENTRAL PARK SOUTH
1010300058,,387428.0,Multifamily Housing,1940,Whole Building,,109.1,,30391799.0,13982849.8,2911.9,1614.3,1297.6,,,2017,100,240,CENTRAL PARK SOUTH
1010320048,,552775.0,Office,1931,Whole Building,Whole Building,96.7,16550876.1,,41246459.4,4926.6,0.0,4926.6,,,2017,100,330,WEST 42 STREET
1010327501,,650500.0,Multifamily Housing,2005,Whole Building,,81.8,,28107953.2,20657574.1,3410.0,1492.9,1917.0,27882.9,46.79,2017,100,350,WEST 42 STREET
1010330001,,249052.0,Multifamily Housing,2003,Whole Building,Whole Building,156.9,,30191938.4,8379591.2,2381.3,1603.6,777.6,10208.7,41.52,2017,100,360,WEST 43 STREET
1010330006,,107679.0,Residence Hall/Dormitory,1929,Whole Building,Whole Building,115.4,,441873.8,4412432.3,1017.8,608.3,409.5,11015.8,99.8,2017,100,351,WEST 42 STREET
1010330009,,230000.0,Multifamily Housing,2003,Whole Building,,148.5,,24644665.7,9500402.8,2190.6,1309.0,881.6,,,2017,100,349,WEST 42 STREET
1010330025,,62416.0,Office,1970,Whole Building,Whole Building,209.8,,9282244.2,5288092.2,983.8,493.0,490.7,2618.9,37.71,2017,100,305,WEST 42 STREET
1010330036,,72039.0,Office,1908,Whole Building,Whole Building,93.7,,2276307.9,2487185.4,501.1,270.2,230.8,5341.7,74.15,2017,100,671,8 AVENUE
1010330109,,66283.0,Multifamily Housing,2001,Whole Building,Whole Building,95.0,,3370509.9,2326546.6,394.9,179.0,215.9,23952.6,399.21,2017,100,350,WEST 43 STREET
1010340022,,167110.0,Office,1925,Whole Building,Whole Building,79.8,,3969316.6,7856023.0,1204.0,474.9,729.0,,,2017,90,311,WEST 43 STREET
1010340037,,450000.0,Hotel,2010,Whole Building,,112.3,,20385906.5,27351098.0,3621.0,1082.8,2538.2,28497.1,67.03,2017,100,300,WEST 44 STREET
1010350001,,236280.0,Office,1928,Whole Building,Whole Building,120.8,,7539451.7,15698116.2,2266.4,809.7,1456.8,9763.3,41.02,2017,100,622,9 AVENUE
1010350017,,181021.0,Office,1928,Whole Building,Whole Building,84.9,,843020.1,10756691.1,1633.3,635.0,998.2,,,2017,100,315,WEST 44 STREET
1010350047,,121156.0,Multifamily Housing,1964,Whole Building,Whole Building,75.9,,2207597.5,2378805.4,599.8,379.1,220.8,,,2017,100,330,WEST 45 STREET
1010360014,,127000.0,Multifamily Housing,1924,Whole Building,Whole Building,65.5,,3931561.1,2357842.6,639.8,421.0,218.8,7364.6,52.72,2017,100,325,WEST 45 STREET
1010360029,,126778.0,Multifamily Housing,1966,Whole Building,,146.0,,,3971748.1,1458.3,1089.8,368.6,9288.5,72.69,2017,100,717,8 AVENUE
1010387501,,128578.0,Multifamily Housing,1925,Whole Building,Whole Building,110.0,,5068458.3,5932295.3,819.7,269.2,550.5,5848.3,58.48,2017,95,306,WEST 48 STREET
1010390017,,186954.0,Hotel,1926,Whole Building,,107.2,,2940659.2,8325473.6,1590.1,817.5,772.6,17476.8,93.46,2017,100,319,WEST 48 STREET
1010390032,,95026.0,Multifamily Housing,1923,Whole Building,Whole Building,85.0,,,2157817.6,773.8,573.5,200.2,10317.1,89.71,2017,100,799,8 AVENUE
1010400029,,1596521.0,Office,1989,Whole Building,Whole Building,77.1,31690599.5,2810298.9,106182816.6,12107.2,149.3,11957.9,,,2017,100,815,8 AVENUE
1010400050,,62104.0,Performing Arts,1988,Whole Building,Whole Building,68.2,,,3880099.9,360.1,0.0,360.1,,,2017,100,313,WEST 49 STREET
1010407501,,752861.0,Multifamily Housing,1988,Whole Building,,72.5,30958523.1,,17557227.2,3684.9,0.0,3684.9,,,2017,100,350,WEST 50 STREET
1010410011,,150000.0,Multifamily Housing,1930,Whole Building,,122.8,,15180117.2,3242388.3,1107.2,806.3,300.9,,,2017,100,335,WEST 50 STREET
1010410050,,123925.0,Multifamily Housing,1965,Whole Building,Whole Building,89.4,,7552378.6,3333720.4,710.5,401.1,309.4,5324.6,43.71,2017,100,350,WEST 51 STREET
1010427501,,264932.0,Hotel,1962,Whole Building,Whole Building,107.5,,49397.0,7465920.8,1464.7,771.9,692.8,12753.0,77.32,2017,100,851,8 AVENUE
1010427502,,262508.0,Multifamily Housing,2006,Whole Building,,77.8,5424926.3,2298600.7,9089085.5,1325.8,122.1,1203.7,,,2017,100,310,WEST 52 STREET
1010430013,,90000.0,Office,1929,Whole Building,,91.7,,6069.7,4857691.4,788.0,337.2,450.8,1810.5,17.66,2017,100,333,WEST 52 STREET
1010437501,,64020.0,Multifamily Housing,1942,Whole Building,,79.9,,981721.4,1040802.3,362.7,266.1,96.6,4683.6,76.91,2017,100,305,WEST 52 STREET
1010437502,,64020.0,Multifamily Housing,1947,Whole Building,,95.8,,169912.1,2111993.0,461.1,265.1,196.0,2986.4,49.89,2017,100,879,8 AVENUE
1010437503,,56935.0,Multifamily Housing,2004,Whole Building,,116.1,,3343575.4,2761719.4,433.9,177.6,256.3,2354.9,44.77,2017,100,350,WEST 53 STREET
1010447501,,333966.0,Multifamily Housing,1979,Whole Building,Whole Building,75.8,,2928609.1,9191667.2,2011.8,1158.8,853.0,,,2017,100,301,WEST 53 STREET
1010450029,,326763.0,Multifamily Housing,1964,Whole Building,Whole Building,119.2,26667407.4,1034584.9,13096257.0,3041.0,55.0,2986.0,,,2017,100,911,8 AVENUE
1010450037,,57500.0,Multifamily Housing,1947,Whole Building,Whole Building,38.7,,2152424.3,811664.1,190.3,115.0,75.3,1666.7,21.7,2017,100,304,WEST 55 STREET
1010450051,,65750.0,Multifamily Housing,1924,Whole Building,,69.5,,3389300.1,1179426.1,289.5,180.0,109.5,2813.2,42.79,2017,100,340,WEST 55 STREET
1010450054,,75926.0,Multifamily Housing,1912,Whole Building,Whole Building,76.3,,4571621.5,1455978.3,377.9,242.8,135.1,3712.9,47.02,2017,100,350,WEST 55 STREET
1010450061,,100000.0,Multifamily Housing,1942,Whole Building,Whole Building,73.3,,4429484.6,2897437.8,504.2,235.3,268.9,5321.6,53.22,2017,100,0,9 AVENUE
1010460001,,70507.0,Multifamily Housing,1935,Whole Building,Whole Building,82.2,,143209.1,1620017.6,457.1,306.8,150.3,2259.4,32.05,2017,100,357,WEST 55 STREET
1010460009,,53952.0,Multifamily Housing,1911,Whole Building,,94.0,,2161912.0,908260.4,347.7,263.5,84.3,3565.7,66.09,2017,100,347,WEST 55 STREET
1010460036,,57586.0,Multifamily Housing,1930,Whole Building,,78.8,,265170.8,518694.1,336.7,288.5,48.1,,,2017,100,939,8 AVENUE
1010460038,,65000.0,Multifamily Housing,1964,Whole Building,,88.9,,244673.9,1474316.2,481.9,345.1,136.8,4264.6,61.24,2017,100,306,WEST 56 STREET
1010460043,,54400.0,Multifamily Housing,1961,Whole Building,Whole Building,52.3,,2339299.9,910707.1,208.8,124.3,84.5,2843.8,45.74,2017,100,318,WEST 56 STREET
1010460047,,229973.0,Multifamily Housing,1974,Whole Building,,27.9,,642800.8,4715948.0,474.0,36.4,437.6,,,2017,100,330,WEST 56 STREET
1010477501,,1248748.0,Multifamily Housing,1904,Whole Building,Whole Building,79.6,,25407176.0,10128027.1,3066.0,2126.1,939.9,,,2017,100,340,WEST 57 STREET
1010477502,,870000.0,Office,2006,Whole Building,,83.4,17754778.1,1704186.0,51914260.9,6087.0,90.5,5996.5,,,2017,100,959,8 AVENUE
1010477503,,941351.0,Multifamily Housing,1978,Whole Building,,87.8,,9291109.7,18945806.7,5461.8,3703.6,1758.2,,,2017,100,322,WEST 57 STREET
1010480020,,396834.0,Multifamily Housing,1965,Whole Building,Whole Building,91.4,,24397900.2,11504622.7,2363.5,1295.9,1067.6,21481.8,54.67,2017,100,315,WEST 57 STREET
1010480026,,75617.0,Multifamily Housing,1928,Whole Building,Whole Building,92.6,,5379339.5,1625924.3,532.5,285.7,246.8,,,2017,100,307,WEST 57 STREET
1010480033,,102720.0,Other,1987,Whole Building,Whole Building,93.6,0.0,0.0,9617853.3,892.5,0.0,892.5,0.0,0.0,2017,100,4,COLUMBUS CIRCLE
1010487501,,266115.0,Multifamily Housing,1982,Whole Building,,115.9,,21113867.2,6407331.4,1716.1,1121.5,594.6,,,2017,100,347,WEST 57 STREET
1010487502,,445975.0,Hotel,1927,Whole Building,Whole Building,124.3,,47217603.8,27442523.2,5054.6,2508.0,2546.7,,,2017,90,353,WEST 57 STREET
1010487503,,341429.0,Multifamily Housing,1987,Whole Building,,95.2,9380732.6,,15533921.1,2064.4,0.0,2064.4,,,2017,100,301,WEST 57 STREET
