bbl,parent_property_id,gross_floor_area,first_area_type,year_built,metered_area_energy,metered_area_water,eui_kbtu_sf,steam_kbtu,natural_gas_kbtu,electricity_kbtu,total_ghg_mmco2e,direct_ghg_mmco2e,indirect_ghg_mmco2e,water_kgal,wui_gal_sf,year,occupancy,street_number,street_name
1006087501,,186887.0,Multifamily Housing,1960.0,Whole Building,Whole Building,103.5,,415153.3,4645078.0,1344.2,958.9,385.2,10426.3,61.02,2016,100.0,175,WEST   12 STREET    
1006090001,,137882.0,Multifamily Housing,1961.0,Whole Building,,81.7,9309219.2,318656.9,2203208.0,817.8,16.9,800.8,,,2016,100.0,41,   7 AVENUE         
1006090007,,140044.0,Office,1912.0,Whole Building,Whole Building,137.9,,3001645.6,10190141.8,1458.6,613.5,845.1,,,2016,100.0,154,WEST   14 STREET    
1006090023,,182554.0,Office,1930.0,Whole Building,,59.6,,1153419.2,9730176.2,868.2,61.3,807.0,,,2016,100.0,120,WEST   14 STREET    
1006090047,,94144.0,Multifamily Housing,1961.0,Whole Building,,125.2,,1073150.9,4180035.2,943.5,596.8,346.7,6154.1,61.52,2016,100.0,509,AVENUE OF THE AMER  
1006097502,,64847.0,Multifamily Housing,1912.0,Whole Building,Whole Building,54.7,,471097.5,846405.5,260.7,190.5,70.2,760.8,11.73,2016,100.0,116,WEST   14 STREET    
1006097503,,83169.0,K-12 School,2005.0,Whole Building,,118.9,,2657500.0,5068868.2,561.5,141.2,420.4,871.9,13.41,2016,100.0,138,WEST   14 STREET    
1006100060,,102354.0,Multifamily Housing,1932.0,Whole Building,,56.8,,4567141.7,509287.1,373.5,331.2,42.2,5086.7,46.24,2016,100.0,1,CHRISTOPHER STREET  
1006107501,,125839.0,Multifamily Housing,1931.0,Whole Building,,141.2,,194300.0,2741497.0,1156.7,929.4,227.4,,,2016,100.0,45,CHRISTOPHER STREET  
1006110065,,142941.0,Multifamily Housing,1961.0,Whole Building,Whole Building,71.4,,6247460.3,3456120.7,618.5,331.8,286.6,7478.3,55.01,2016,100.0,23,GREENWICH AVENUE    
1006127504,,105564.0,Multifamily Housing,1964.0,Whole Building,,181.9,,14696599.8,4506204.5,1154.3,780.6,373.7,,,2016,100.0,15,CHARLES STREET      
1006150036,,64840.0,Multifamily Housing,1930.0,Whole Building,Whole Building,113.4,,1471169.4,2429993.8,635.8,434.2,201.5,,,2016,100.0,87,GREENWICH AVENUE    
1006150086,,58565.0,Multifamily Housing,1910.0,Whole Building,Whole Building,44.9,,1315013.3,1750216.5,215.0,69.8,145.2,1206.6,17.67,2016,100.0,245,WEST   12 STREET    
1006160001,,91500.0,Multifamily Housing,1962.0,Whole Building,Whole Building,99.9,,224528.0,2176685.0,747.3,566.8,180.5,4650.9,47.4,2016,100.0,42,   8 AVENUE         
1006160011,,127072.0,Multifamily Housing,1960.0,Whole Building,Whole Building,75.4,,308050.0,2155908.7,771.0,592.2,178.8,,,2016,100.0,54,   8 AVENUE         
1006167501,,219011.0,Multifamily Housing,1962.0,Whole Building,Whole Building,69.1,,13226380.6,2704197.4,926.8,702.5,224.3,,,2016,95.0,2,HORATIO STREET      
1006170055,,153000.0,Urgent Care/Clinic/Other Outpatient,1964.0,Whole Building,Whole Building,93.6,9273998.9,,5634258.2,1088.2,5.1,1083.1,0.0,0.0,2016,100.0,20,   7 AVENUE         
1006180024,,53906.0,Office,1965.0,Whole Building,Whole Building,69.1,,,1875305.7,323.3,167.8,155.5,1684.9,28.37,2016,100.0,214,WEST   14 STREET    
1006180033,,142204.0,Multifamily Housing,1931.0,Whole Building,Whole Building,86.6,,334133.0,3105010.4,979.2,721.7,257.5,,,2016,100.0,48,   7 AVENUE         
1006187501,,133244.0,Multifamily Housing,1987.0,Whole Building,Whole Building,92.1,,5715533.8,4005619.9,635.8,303.6,332.2,4428.6,41.97,2016,100.0,222,WEST   14 STREET    
1006187504,,72718.0,Multifamily Housing,2008.0,Whole Building,,113.3,,2451053.4,5374685.3,575.9,130.2,445.7,3645.9,52.77,2016,100.0,122,GREENWICH AVENUE    
1006190033,,136785.0,Multifamily Housing,1930.0,Whole Building,Whole Building,104.6,,244083.3,2642496.3,943.4,724.2,219.2,2969.8,25.19,2016,100.0,330,BLEECKER STREET     
1006200019,,92998.0,Multifamily Housing,1962.0,Whole Building,Whole Building,68.0,,4125300.3,2197406.5,401.4,219.1,182.2,3154.5,33.92,2016,100.0,350,BLEECKER STREET     
1006207501,,66073.0,Multifamily Housing,1998.0,Whole Building,,97.5,,2900594.1,3886611.4,476.4,154.1,322.3,1659.2,23.83,2016,100.0,534,HUDSON STREET       
1006240001,,90450.0,Multifamily Housing,1985.0,Whole Building,,73.3,,4787346.3,2934539.4,497.7,254.3,243.4,3335.9,31.67,2016,100.0,771,GREENWICH STREET    
1006247503,,145696.0,Multifamily Housing,1910.0,Whole Building,Whole Building,89.8,,262070.1,2998799.1,1059.8,811.1,248.7,4415.0,28.62,2016,100.0,302,WEST   12 STREET    
1006247504,,79065.0,Multifamily Housing,1939.0,Whole Building,Whole Building,71.1,,3424099.9,2199221.6,364.3,181.9,182.4,3339.3,42.23,2016,100.0,419,BLEECKER STREET     
1006247505,,56030.0,Multifamily Housing,1906.0,Whole Building,,53.8,,1597763.3,1526865.9,211.5,84.9,126.6,,,2016,100.0,607,HUDSON STREET       
1006257501,,159790.0,Multifamily Housing,1930.0,Whole Building,Whole Building,98.6,,10293363.8,2808546.7,779.7,546.7,232.9,,,2016,100.0,299,WEST   12 STREET    
1006260012,,262297.0,Multifamily Housing,1963.0,Whole Building,,76.7,,561700.0,4771511.4,1523.3,1127.6,395.7,,,2016,100.0,631,HUDSON STREET       
1006270043,,181550.0,Office,1964.0,Whole Building,,61.2,,271277.9,5845329.3,499.2,14.4,484.8,,,2016,100.0,320,WEST   13 STREET    
1006280004,,108600.0,Hotel,2003.0,Whole Building,Whole Building,112.6,,5721214.5,6505456.6,843.4,303.9,539.5,13929.5,128.26,2016,100.0,10,   9 AVENUE         
1006280017,,50962.0,Multifamily Housing,1900.0,Whole Building,,82.8,,682100.0,1693317.6,313.6,173.2,140.4,,,2016,100.0,652,HUDSON STREET       
1006290044,,56508.0,Multifamily Housing,1964.0,Whole Building,Whole Building,73.1,,146576.3,1258867.0,420.9,316.5,104.4,,,2016,100.0,305,WEST   13 STREET    
1006297503,,126230.0,Multifamily Housing,1920.0,Whole Building,,76.9,,3971128.1,5821060.6,693.7,210.9,482.8,,,2016,100.0,345,WEST   13 STREET    
1006310001,,137589.0,Multifamily Housing,1895.0,Whole Building,Whole Building,12.7,,25663.3,1719697.3,144.0,1.4,142.6,1698.7,12.34,2016,90.0,669,WASHINGTON STREET   
1006310030,,51200.0,Multifamily Housing,1930.0,Whole Building,,113.0,,4400200.2,1385323.2,348.6,233.7,114.9,2801.8,54.72,2016,100.0,697,GREENWICH STREET    
1006317502,,95573.0,Multifamily Housing,1986.0,Whole Building,,122.4,,8273119.8,3423523.9,723.4,439.4,283.9,,,2016,100.0,677,WASHINGTON STREET   
1006320017,,141000.0,Multifamily Housing,1902.0,Whole Building,Whole Building,63.4,,7112273.4,2358809.5,573.4,377.8,195.6,,,2016,100.0,726,GREENWICH STREET    
1006340047,,53500.0,Multifamily Housing,1900.0,Whole Building,,70.1,,2536200.1,1212928.4,235.3,134.7,100.6,1589.9,29.72,2016,100.0,337,WEST   11 STREET    
1006360022,,165436.0,Multifamily Housing,1964.0,Whole Building,Whole Building,85.9,,758860.0,2985645.6,1076.7,829.1,247.6,6416.9,38.79,2016,100.0,650,WASHINGTON STREET   
1006370081,,60000.0,Multifamily Housing,1961.0,Whole Building,Whole Building,78.5,,3229543.3,1479695.0,294.3,171.5,122.7,,,2016,100.0,167,PERRY STREET        
1006377502,,60200.0,Multifamily Housing,1987.0,Whole Building,Whole Building,96.4,,4313499.7,1778689.3,376.6,229.1,147.5,3852.5,60.95,2016,100.0,366,WEST   11 STREET    
1006377505,,77216.0,Multifamily Housing,2004.0,Whole Building,,145.1,,7422680.8,2281631.7,583.5,394.3,189.2,1861.8,27.84,2016,100.0,165,CHARLES STREET      
1006380001,,69755.0,Multifamily Housing,1930.0,Whole Building,Whole Building,57.0,,2544548.2,1434717.3,254.1,135.2,119.0,,,2016,100.0,427,WEST STREET         
1006380004,,63000.0,Multifamily Housing,1920.0,Whole Building,,43.3,,2146174.2,1001603.9,197.1,114.0,83.1,1879.9,25.88,2016,100.0,433,WEST STREET         
1006380019,,118350.0,Multifamily Housing,1939.0,Whole Building,,43.1,,,5104989.0,423.4,0.0,423.4,,,2016,100.0,720,WEST 11 STREET      
1006390001,,637555.0,Multifamily Housing,1895.0,Whole Building,Whole Building,63.6,,31045825.8,9510704.8,2437.8,1649.0,788.8,20505.6,,2016,100.0,445,WEST STREET         
1006400012,,100320.0,Multifamily Housing,1980.0,Whole Building,Whole Building,53.8,,3716620.1,2457017.0,401.2,197.4,203.8,6050.5,52.77,2016,100.0,380,WEST   12 STREET    
1006400021,,76549.0,Multifamily Housing,2003.0,Whole Building,Whole Building,73.2,,3528916.3,1719614.2,330.1,187.4,142.6,2811.9,39.21,2016,100.0,756,WASHINGTON STREET   
1006407501,,191094.0,Multifamily Housing,2009.0,Whole Building,Whole Building,76.8,,7460768.9,8705361.0,1118.2,396.3,722.0,4795.2,,2016,100.0,400,WEST   12 STREET    
1006410010,,50820.0,Multifamily Housing,1916.0,Whole Building,Whole Building,85.7,,2825862.5,1528345.8,276.8,150.1,126.8,1347.4,26.51,2016,100.0,128,JANE STREET         
1006410017,,123646.0,Multifamily Housing,1996.0,Whole Building,Whole Building,87.2,,7252680.4,3526234.6,677.7,385.2,292.4,8154.5,,2016,100.0,100,JANE STREET         
1006420004,,85030.0,Multifamily Housing,1900.0,Whole Building,Whole Building,62.9,,5446269.7,1554057.4,418.2,289.3,128.9,7212.0,,2016,100.0,110,HORATIO STREET      
1006427502,,166965.0,Multifamily Housing,1999.0,Whole Building,,85.6,,7477499.9,4978275.2,810.0,397.2,412.9,,,2016,100.0,99,JANE STREET         
1006430001,,389376.0,Multifamily Housing,1985.0,Whole Building,Whole Building,70.2,,12486123.5,10981520.9,1700.1,789.3,910.7,15175.0,42.32,2016,100.0,521,WEST STREET         
1006450011,,206872.0,Hotel,2006.0,Whole Building,Whole Building,255.2,,28502846.7,24066518.9,3509.9,1513.9,1995.9,22277.0,108.14,2016,100.0,848,WASHINGTON STREET   
1006450029,,144000.0,Office,1905.0,Whole Building,Whole Building,59.9,,1414941.7,6361699.6,602.8,75.2,527.6,3168.3,24.4,2016,100.0,416,WEST   13 STREET    
1006460027,,53658.0,Office,1900.0,Whole Building,Whole Building,98.2,,225753.7,5043514.8,430.3,12.0,418.3,952.9,17.76,2016,85.0,428,WEST   14 STREET    
1006460032,,55170.0,Office,2008.0,Whole Building,Whole Building,67.1,,718915.6,2752042.4,266.4,38.2,228.2,434.8,8.4,2016,100.0,418,WEST   14 STREET    
1006467501,,92379.0,Office,1900.0,Whole Building,Whole Building,141.5,,2806242.0,7149829.3,742.0,149.1,593.0,6941.4,98.66,2016,80.0,415,WEST   13 STREET    
1006467503,,78265.0,Hotel,1910.0,Common areas only,Common areas only,198.4,,2357525.0,11363734.3,1067.7,125.2,942.4,14365.0,207.71,2016,100.0,29,   9 AVENUE         
1006700070,,217350.0,Non-Refrigerated Warehouse,1890.0,Whole Building,Whole Building,39.1,,3209218.4,5737320.3,646.3,170.5,475.8,551.0,2.41,2016,50.0,231,  11 AVENUE         
1006720001,,1835150.0,Office,1931.0,Whole Building,Whole Building,80.1,,57652958.7,108729337.6,12143.1,3125.7,9017.4,20748.7,9.93,2016,95.0,601,WEST   26 STREET    
1006730001,,1129200.0,Office,1891.0,Whole Building,Whole Building,25.6,,8887939.7,19914870.4,2123.7,472.1,1651.6,8850.2,,2016,100.0,261,  11 AVENUE         
1006870029,,540299.0,Office,1914.0,Whole Building,Whole Building,252.9,,23701570.5,129299033.1,11982.2,1258.9,10723.3,13102.1,,2016,100.0,85,  10 AVENUE         
1006887501,,708000.0,Parking,1908.0,Whole Building,Whole Building,108.5,,7974912.7,38667673.8,3630.5,423.6,3206.9,3566.5,8.29,2016,100.0,99,  10 AVENUE         
1006900012,,195000.0,Office,2007.0,Whole Building,Whole Building,80.6,,982669.4,13085906.9,1137.5,52.2,1085.3,3524.5,20.18,2016,100.0,555,WEST   18 STREET    
1006907501,,73107.0,Multifamily Housing,2007.0,Whole Building,,41.4,,,2432963.4,201.8,0.0,201.8,,,2016,100.0,520,WEST   19 STREET    
1006910043,,61184.0,Parking,1914.0,Whole Building,Whole Building,154.1,,327203.6,385904.0,110.8,78.8,32.0,50.1,5.01,2016,100.0,516,WEST   20 STREET    
1006917501,,143289.0,Multifamily Housing,1970.0,Whole Building,,110.4,,5844352.4,7025930.5,893.1,310.4,582.7,,,2016,100.0,100,  11 AVENUE         
1006917502,,119876.0,Multifamily Housing,2010.0,Whole Building,,36.0,,705000.0,3667015.9,341.6,37.4,304.1,,,2016,100.0,505,WEST 19 STREET
1006920015,,111329.0,Other,1930.0,Whole Building,Whole Building,39.1,,1924100.0,2432073.6,303.9,102.2,201.7,615.5,5.53,2016,100.0,529,WEST   20 STREET    
1006920019,,94622.0,Non-Refrigerated Warehouse,1913.0,Whole Building,Whole Building,48.5,,0.0,4589822.3,380.7,0.0,380.7,372.5,3.94,2016,100.0,525,WEST   20 STREET    
1006920023,,83240.0,Other,1910.0,Whole Building,Whole Building,47.8,,,2367928.0,283.4,87.1,196.4,1988.6,26.86,2016,100.0,513,WEST   20 STREET    
1006920030,,115550.0,Multifamily Housing,2014.0,Whole Building,Whole Building,64.4,,4418049.8,3113959.1,492.9,234.7,258.3,2534.4,21.66,2016,100.0,169,  10 AVENUE         
1006920041,,124385.0,Self-Storage Facility,1928.0,Whole Building,Whole Building,17.3,,,933304.8,155.6,78.2,77.4,72.5,0.63,2016,100.0,510,WEST   21 STREET    
1006930014,,91591.0,Self-Storage Facility,1921.0,Whole Building,Whole Building,19.1,,819072.4,1185206.9,141.8,43.5,98.3,1128.6,10.74,2016,100.0,531,WEST   21 STREET    
1006940039,,109795.0,Multifamily Housing,2011.0,Whole Building,Whole Building,67.0,,3709386.6,3885139.0,519.2,197.0,322.2,2531.0,22.32,2016,100.0,500,WEST   23 STREET    
1006940042,,95656.0,Multifamily Housing,2003.0,Whole Building,,76.9,,4859850.1,2987003.8,505.9,258.1,247.7,4697.8,46.04,2016,100.0,520,WEST   23 STREET    
1006940047,,141934.0,Self-Storage Facility,1931.0,Whole Building,Whole Building,44.6,,3709513.3,2170630.2,377.0,197.0,180.0,,,2016,100.0,524,WEST   23 STREET    
1006947501,,88686.0,Multifamily Housing,1930.0,Whole Building,Whole Building,54.4,,3426233.3,2736743.7,409.0,182.0,227.0,1740.0,15.35,2016,100.0,525,WEST   22 STREET    
1006950015,,300000.0,Multifamily Housing,2002.0,Whole Building,Whole Building,85.3,,16044836.8,9140565.8,1766.0,1007.9,758.1,12732.5,,2016,100.0,527,WEST   23 STREET    
1006957503,,298794.0,Multifamily Housing,2005.0,Whole Building,Whole Building,106.6,,18485059.7,9841957.3,1798.1,981.8,816.2,10062.0,37.88,2016,90.0,555,WEST   23 STREET    
1006957504,,53455.0,Multifamily Housing,2004.0,Whole Building,Whole Building,67.3,,2281933.0,1572304.3,251.6,121.2,130.4,1334.5,,2016,100.0,231,  10 AVENUE         
1006957506,,60964.0,Multifamily Housing,2008.0,Whole Building,Whole Building,125.4,,3985666.8,3186221.7,475.9,211.7,264.2,,,2016,100.0,200,  11 AVENUE         
1006957508,,56706.0,Multifamily Housing,2013.0,Whole Building,,62.0,,1246106.7,2273902.6,254.8,66.2,188.6,,,2016,95.0,508,WEST 24 STREET
1006960049,,90436.0,Office,1958.0,Whole Building,Whole Building,45.4,,1894916.7,2223803.6,285.1,100.6,184.4,1529.6,16.87,2016,100.0,516,WEST   25 STREET    
1006960065,,108081.0,Office,1910.0,Whole Building,Whole Building,64.1,,43230.0,2569145.0,534.9,321.8,213.1,,,2016,100.0,210,  11 AVENUE         
1006967502,,57388.0,Multifamily Housing,2007.0,Whole Building,Whole Building,73.3,,1630330.6,1662825.8,224.5,86.6,137.9,781.4,17.39,2016,100.0,245,  10 AVENUE         
1006970013,,81065.0,Office,1910.0,Whole Building,Whole Building,92.2,,47920.0,2673825.2,581.9,360.1,221.8,,,2016,80.0,521,WEST   25 STREET    
1006970023,,83612.0,Office,1917.0,Whole Building,Whole Building,89.1,,1643.3,1827740.2,575.1,423.5,151.6,,,2016,80.0,511,WEST   25 STREET    
1006970031,,214780.0,K-12 School,1928.0,Whole Building,Whole Building,67.0,,4858041.9,9531135.3,1048.5,258.0,790.5,252.3,,2016,80.0,259,  10 AVENUE         
1006970042,,146416.0,Other,1927.0,Whole Building,,56.3,,,2099118.0,637.2,463.1,174.1,,,2016,100.0,508,WEST   26 STREET    
1006970047,,218019.0,Other,1910.0,Whole Building,,76.9,,,4271690.8,1294.5,940.3,354.3,,,2016,100.0,518,WEST   26 STREET    
1006977501,,75040.0,Office,2005.0,Whole Building,,71.8,,1803764.6,3802296.5,411.1,95.8,315.3,1517.3,19.43,2016,100.0,543,WEST   25 STREET    
1006980018,,121086.0,Office,1920.0,Whole Building,Whole Building,79.1,,3327700.4,4528228.6,598.7,223.1,375.5,,,2016,100.0,519,WEST   26 STREET    
1006990005,,97200.0,Other,1900.0,Whole Building,Whole Building,68.1,,0.0,2510665.9,512.8,304.6,208.2,1011.4,10.41,2016,100.0,547,WEST   27 STREET    
1006990033,,101000.0,Multifamily Housing,2008.0,Whole Building,,68.6,,3772620.0,3160653.6,462.5,200.4,262.1,4021.3,39.81,2016,100.0,303,  10 AVENUE         
1006997502,,127715.0,Multifamily Housing,2009.0,Whole Building,,33.1,,1323820.0,2903711.0,311.1,70.3,240.8,2690.0,21.06,2016,100.0,540,WEST   28 STREET    
1007010001,,213330.0,Self-Storage Facility,1913.0,Whole Building,,33.1,,3645646.8,3506116.6,484.4,193.6,290.8,388.0,1.8,2016,100.0,302,  11 AVENUE         
1007010062,,387468.0,Multifamily Housing,2008.0,Whole Building,Whole Building,131.8,,24909152.3,9886675.7,2143.0,1323.0,819.9,13672.1,51.77,2016,100.0,534,WEST 30 STREET
1007017501,,107530.0,Multifamily Housing,2013.0,Whole Building,Whole Building,49.4,,3970418.0,2477916.8,416.4,210.9,205.5,3855.2,,2016,100.0,529,WEST 29 STREET
1007017502,,409133.0,Multifamily Housing,2014.0,Whole Building,Whole Building,56.5,,6880909.5,11142054.6,1289.5,365.5,924.1,11972.3,,2016,100.0,500,WEST 30 STREET
1007050046,,265562.0,Office,1933.0,Whole Building,Whole Building,87.6,,678186.6,17643806.5,1919.2,455.9,1463.3,2289.0,8.39,2016,100.0,516,WEST   34 STREET    
1007060020,,100630.0,Office,1925.0,Whole Building,,49.8,,4822099.7,185298.9,271.5,256.1,15.4,,,2016,25.0,509,WEST   34 STREET    
1007080037,,85442.0,Office,1900.0,Whole Building,Whole Building,74.9,,,4578903.7,514.9,135.2,379.7,1115.3,13.05,2016,100.0,481,  10 AVENUE         
1007100029,,203400.0,Distribution Center,2010.0,Whole Building,,129.0,,28710085.2,2250173.1,1711.5,1524.9,186.6,,,2016,70.0,501,  10 AVENUE         
1007120001,,281361.0,Office,1936.0,Whole Building,Whole Building,122.6,,19155269.9,13954772.8,2438.5,1281.2,1157.3,5380.6,17.99,2016,95.0,444,WEST   15 STREET    
1007120029,,53186.0,Office,1923.0,Whole Building,,115.6,,924781.3,6262726.3,568.5,49.1,519.4,307832.4,4949.15,2016,100.0,47,   9 AVENUE         
1007130001,,1100533.0,Office,1934.0,Whole Building,Whole Building,142.8,,46274364.9,112795569.0,11812.5,2457.9,9354.6,37491.2,33.65,2016,100.0,401,WEST   15 STREET    
1007140031,,,Multifamily Housing,1965.0,Whole Building,,154.6,114609809.2,3496957.4,26063924.5,9957.2,185.7,9771.5,,,2016,100.0,0,
1007150010,,,See Primary BBL,,See Primary BBL,See Primary BBL,,,,,,,,,,2016,,0,
1007160017,,,See Primary BBL,,See Primary BBL,See Primary BBL,,,,,,,,,,2016,,0,
1007170019,,,See Primary BBL,,See Primary BBL,See Primary BBL,,,,,,,,,,2016,,0,
1007147501,,520296.0,Multifamily Housing,2007.0,Whole Building,Whole Building,117.1,,35658213.2,18948909.0,3760.4,2188.9,1571.5,25036.6,,2016,100.0,450,WEST   17 STREET    
1007167501,,52646.0,Multifamily Housing,2005.0,Whole Building,Whole Building,65.2,,1361235.0,1943265.5,233.5,72.3,161.2,1449.4,28.62,2016,100.0,444,WEST   19 STREET    
1007167503,,83950.0,Multifamily Housing,2007.0,Whole Building,Whole Building,69.8,,2516299.8,2832512.8,368.6,133.7,234.9,2465.2,32.17,2016,100.0,447,WEST   18 STREET    
1007167505,,56876.0,Multifamily Housing,2008.0,Whole Building,,153.6,,4011367.4,2536807.7,423.5,213.1,210.4,,,2016,100.0,456,WEST   19 STREET    
1007170077,,68260.0,Multifamily Housing,2000.0,Whole Building,,54.9,,3067034.4,608176.7,213.3,162.9,50.4,,,2016,100.0,460,WEST   20 STREET    
1007177501,,54355.0,Multifamily Housing,1989.0,Whole Building,Whole Building,69.8,,2630219.9,1162494.5,236.1,139.7,96.4,,,2016,100.0,445,WEST   19 STREET    
1007187501,,147133.0,Multifamily Housing,2009.0,Whole Building,,67.0,,3309353.0,6383595.7,705.2,175.8,529.4,,,2016,100.0,177,   9 AVENUE         
1007187503,,56348.0,Multifamily Housing,2014.0,Whole Building,,62.4,,1915737.4,2453107.2,305.2,101.8,203.4,1103.7,15.77,2016,100.0,445,WEST   20 STREET    
1007190020,,63956.0,Multifamily Housing,1925.0,Whole Building,Whole Building,101.4,,5769937.0,845360.0,376.6,306.5,70.1,2913.3,44.66,2016,100.0,433,WEST   21 STREET    
1007200045,,58394.0,Multifamily Housing,1999.0,Whole Building,Whole Building,56.0,,1561157.9,1708206.5,224.6,82.9,141.7,2051.9,35.14,2016,100.0,401,WEST   22 STREET    
1007210007,,950200.0,Multifamily Housing,1934.0,Whole Building,,63.1,,45481498.6,14468691.6,3615.7,2415.7,1199.9,,,2016,100.0,415,WEST   23 STREET    
1007217501,,333837.0,Multifamily Housing,1932.0,Whole Building,,81.5,,,13372225.5,4294.2,3185.2,1109.0,,,2016,100.0,465,WEST   23 STREET    
1007227501,,97500.0,Multifamily Housing,1912.0,Whole Building,,92.1,,4688086.4,4021381.9,582.5,249.0,333.5,,,2016,100.0,420,WEST   25 STREET    
1007230015,,,Multifamily Housing,1964.0,Whole Building,,140.3,,45375291.8,10455856.6,3285.2,2418.1,867.1,,,2016,100.0,0,
1007237501,,97563.0,Multifamily Housing,1914.0,Whole Building,,61.7,,2724243.0,3191774.5,409.4,144.7,264.7,3860.0,40.27,2016,100.0,263,   9 AVENUE         
1007237502,,163064.0,Multifamily Housing,2011.0,Whole Building,,57.4,,6690777.9,3604002.7,654.3,355.4,298.9,,,2016,100.0,401,WEST   25 STREET    
1007240010,4473909.0,,Multifamily Housing,1947.0,Whole Building,,115.9,,55045075.6,17026750.0,4560.0,3147.9,1412.1,,,2016,100.0,0,
1007230001,,,See Primary BBL,,See Primary BBL,See Primary BBL,,,,,,,,,,2016,,0,
1007240001,,,See Primary BBL,,See Primary BBL,See Primary BBL,,,,,,,,,,2016,,0,
1007240015,,,See Primary BBL,,See Primary BBL,See Primary BBL,,,,,,,,,,2016,,0,
1007280060,,112146.0,Office,1918.0,Whole Building,Whole Building,54.4,,3506820.2,2590971.6,401.1,186.3,214.9,,,2016,100.0,442,WEST   31 STREET    
1007297501,,178460.0,Office,1913.0,Whole Building,Whole Building,68.6,,419218.5,8494621.4,1129.9,425.4,704.5,,,2016,100.0,424,WEST   33 STREET    
1007299001,,1445092.0,Office,1968.0,Whole Building,Whole Building,77.4,23874678.7,,114887448.8,11113.3,0.0,11113.3,26835.7,,2016,80.0,450,WEST   33 STREET    
1007310001,,538520.0,Office,1927.0,Whole Building,,109.0,,22090586.0,38295410.2,4359.2,1183.2,3176.0,,,2016,100.0,460,WEST   34 STREET    
1007310060,,108402.0,Multifamily Housing,1965.0,Whole Building,Whole Building,89.7,,390120.0,1924528.9,780.8,621.2,159.6,8300.7,72.32,2016,100.0,430,WEST   34 STREET    
1007310065,,119194.0,Multifamily Housing,1928.0,,,,,,,0.0,0.0,0.0,6183.9,51.88,2016,95.0,440,WEST   34 STREET    
1007320007,,97867.0,Multifamily Housing,1929.0,Whole Building,Whole Building,99.3,,7677250.4,2037904.2,576.8,407.8,169.0,3908.4,39.94,2016,100.0,455,WEST   34 STREET    
1007320036,,350000.0,Office,1962.0,Whole Building,,49.7,,4500.0,14021955.8,1413.8,250.9,1162.9,,,2016,95.0,433,   9 AVENUE         
1007320058,,64449.0,Multifamily Housing,1989.0,Whole Building,Whole Building,93.8,,4457559.3,1735008.3,380.7,236.8,143.9,5032.9,76.26,2016,100.0,444,WEST   35 STREET    
1007340037,,214594.0,Multifamily Housing,2003.0,Whole Building,Whole Building,73.0,,10097604.2,6116661.0,1043.6,536.3,507.3,9186.8,41.38,2016,100.0,400,WEST   37 STREET    
1007347501,,173726.0,Multifamily Housing,1985.0,Whole Building,Whole Building,98.9,,211059.1,3223031.4,1143.6,876.3,267.3,3321.4,22.02,2016,100.0,438,WEST   37 STREET    
1007350006,,440709.0,Multifamily Housing,2009.0,Whole Building,Whole Building,84.7,,23389346.9,12715827.4,2296.9,1242.3,1054.6,16049.5,37.63,2016,100.0,453,WEST   37 STREET    
1007350017,,97646.0,Multifamily Housing,2012.0,Whole Building,Whole Building,110.3,,5833104.1,5237491.5,744.2,309.8,434.4,5208.8,51.88,2016,100.0,431,WEST   37 STREET    
1007367501,,153392.0,Multifamily Housing,2008.0,Whole Building,,60.8,,2805939.5,6526785.7,690.3,149.0,541.3,8038.0,52.4,2016,100.0,511,   9 AVENUE         
1007387501,,125914.0,Multifamily Housing,1942.0,Whole Building,,57.7,,5062207.9,2202218.8,451.5,268.9,182.6,4737.2,37.62,2016,100.0,85,   8 AVENUE         
1007390001,,2161994.0,Office,1932.0,Whole Building,,17038.8,47765681400.0,493190.0,601793827.4,3221505.2,26.2,3221479.0,44652.0,15.73,2016,100.0,103,   8 AVENUE         
1007400001,,110286.0,Hotel,1969.0,Whole Building,,141.7,,20567349.0,14338580.2,2281.6,1092.4,1189.2,,,2016,100.0,88,   9 AVENUE         
1007407501,,75916.0,Multifamily Housing,2008.0,Whole Building,Whole Building,110.4,,2216100.2,6097015.9,623.4,117.7,505.7,,,2016,100.0,127,   8 AVENUE         
1007407502,,183484.0,Hotel,1966.0,Whole Building,,117.4,,5194699.9,18144545.3,1780.7,275.9,1504.8,,,2016,100.0,346,WEST   17 STREET    
1007410067,,57706.0,Multifamily Housing,1938.0,Whole Building,Whole Building,81.9,,3811843.9,952756.9,281.5,202.5,79.0,2523.2,43.35,2016,100.0,112,   9 AVENUE         
1007427501,,52698.0,Multifamily Housing,1950.0,Whole Building,,82.1,,118200.0,805034.1,345.7,278.9,66.8,1594.1,28.81,2016,100.0,305,WEST   18 STREET    
1007430038,,77712.0,Multifamily Housing,1918.0,Whole Building,Whole Building,102.5,,211916.7,1923670.7,634.6,475.1,159.5,3921.3,48.46,2016,100.0,177,   8 AVENUE         
1007440001,,62638.0,Multifamily Housing,1928.0,Whole Building,Whole Building,80.0,,3449206.4,814613.3,317.4,249.8,67.6,2600.3,40.3,2016,100.0,363,WEST   20 STREET    
1007457502,,210014.0,Multifamily Housing,1960.0,Whole Building,,59.8,,7693770.1,5986149.2,905.1,408.7,496.5,,,2016,100.0,360,WEST   22 STREET    
