bbl,street_number,street_name,first_area_type,year,year_built,gross_floor_area,eui_kbtu_sf,steam_kbtu_sf,natural_gas_kbtu_sf,electricity_kbtu_sf,total_ghg_mmco2e_sf,direct_ghg_mmco2e_sf,indirect_ghg_mmco2e_sf
3050260056,40,LINCOLN ROAD,Multifamily Housing,2017,1926,80448,94.2,,82.1139145784,14.4416654236,0.0057018198,0.0043618238,0.001339996
3050260056,40,LINCOLN ROAD        ,Multifamily Housing,2016,1926,80448,107.1,,95.7525345565,14.048755718,0.006251243,0.0050852725,0.0011647275
3050260065,50,LINCOLN ROAD,Multifamily Housing,2017,1926,63924,69.7,,65.9551264001,10.7515049121,0.004500657,0.0035025968,0.0009980602
3050260065,50,LINCOLN ROAD        ,Multifamily Housing,2016,1926,63924,80.2,,69.6046007759,18.655738064,0.0052437269,0.0036965772,0.0015471497
3050260070,552,FLATBUSH AVENUE,Multifamily Housing,2017,1926,57122,85,,59.1831851126,34.3425825426,0.0063303106,0.0031441476,0.0031861629
3050260070,552,FLATBUSH AVENUE     ,Multifamily Housing,2016,1926,57122,80.9,,66.6451559819,22.3935471447,0.00539722,0.003539792,0.001857428
3050260085,2100,BEEKMAN PLACE,Multifamily Housing,2017,1940,78666,79,,75.8053034348,11.9335990136,0.0051343655,0.0040258816,0.0011072128
3050260085,2100,BEEKMAN PLACE       ,Multifamily Housing,2016,1940,78666,81.7,,78.9756705565,11.7125619709,0.0051661455,0.0041949508,0.0009711947
3050260100,580,FLATBUSH AVENUE,Multifamily Housing,2017,1962,234132,78.9,,70.2953838006,16.361152256,0.0052521654,0.0037337912,0.0015183743
3050260100,580,FLATBUSH AVENUE     ,Multifamily Housing,2016,1962,234132,80.4,,72.8576136538,15.4348359045,0.0051500863,0.003869612,0.0012800472
3050260132,590,FLATBUSH AVENUE,Multifamily Housing,2017,1962,315184,101.9,,98.0528754632,13.8725941038,0.0064955708,0.0052080689,0.0012875019
3050260132,590,FLATBUSH AVENUE     ,Multifamily Housing,2016,1962,315184,83.8,,77.5382065714,14.442499302,0.0053162597,0.0041185466,0.0011977131
3050260178,620,FLATBUSH AVENUE,Multifamily Housing,2017,1927,54000,102.4,,87.214812963,15.1810425926,0.0060407407,0.0046314815,0.0014092593
3050260235,2101,WESTBURY COURT,Multifamily Housing,2017,1931,51846,87.8,,72.9257801952,15.0947247618,0.0052733094,0.0038730085,0.0014003009
3050260235,2101,WESTBURY COURT      ,Multifamily Housing,2016,1931,51846,102.1,,87.2577112988,15.1809300621,0.0058943795,0.0046348802,0.0012594993
3050260241,2121,WESTBURY COURT,Multifamily Housing,2017,1929,87552,89.1,,72.9966225786,12.5092859101,0.0050381488,0.0038776955,0.0011604532
3050260241,2121,WESTBURY COURT      ,Multifamily Housing,2016,1929,87552,88,,50.255846811,13.7131681743,0.0048736751,0.0037372076,0.0011376096
3050260250,2110,WESTBURY COURT,Multifamily Housing,2017,1929,87552,79.3,,70.3164393732,16.9467744883,0.0053077029,0.0037349232,0.0015727796
3050260250,2110,WESTBURY COURT      ,Multifamily Housing,2016,1929,87552,80.2,,71.9490314327,16.2733198556,0.0051706414,0.0038217288,0.0013500548
3050260257,2100,WESTBURY COURT,Multifamily Housing,2017,1928,75036,78.9,,74.6252732022,12.1545991258,0.0050922224,0.0039634309,0.0011274588
3050260257,2100,WESTBURY COURT      ,Multifamily Housing,2016,1928,75036,82.4,,78.6431992644,11.9648835226,0.0051695186,0.0041766619,0.0009928568
3050260264,225,PARKSIDE AVENUE,Multifamily Housing,2017,1923,136157,75.8,,63.6325932563,14.4309745367,0.0047188172,0.0033799217,0.0013388955
3050260264,225,PARKSIDE AVENUE     ,Multifamily Housing,2016,1923,136157,91.2,,79.7490375082,14.1586984143,0.0054099312,0.0042355516,0.0011743796
3050260313,305,OCEAN AVENUE,Multifamily Housing,2017,1924,63456,88,,77.3906328795,20.3391594175,0.0059978568,0.0041099344,0.0018879223
3050260313,305,OCEAN AVENUE        ,Multifamily Housing,2016,1924,63456,83,,73.208202534,18.9594742814,0.0054604766,0.0038877332,0.0015727433
3050260344,239,OCEAN AVENUE,Multifamily Housing,2017,1926,63775,78.5,,73.812619365,13.3512128577,0.0051587613,0.0039200314,0.0012387299
3050260344,239,OCEAN AVENUE        ,Multifamily Housing,2016,1926,63775,81.2,,77.3108616229,12.8081803214,0.0051681693,0.0041066249,0.0010615445
3050260350,231,OCEAN AVENUE,Multifamily Housing,2017,1926,58332,83.3,,77.8311441404,13.7629842968,0.0054104094,0.0041332373,0.001277172
3050260350,231,OCEAN AVENUE        ,Multifamily Housing,2016,1926,58332,84.8,,79.8142494686,13.5041640952,0.0053589796,0.0042395255,0.0011194542
3050310001,11,MIDWOOD STREET,Multifamily Housing,2017,1927,50226,86.3,,78.767739816,16.1513479075,0.0056823159,0.0041830924,0.0014992235
3050310001,11,MIDWOOD STREET      ,Multifamily Housing,2016,1927,50226,96,,89.8233086449,15.7357822642,0.0060765341,0.0047704376,0.0013041054
3050340006,10,MIDWOOD STREET,Multifamily Housing,2017,1927,53768,89.1,,69.7073910132,28.3489380301,0.006332763,0.003702946,0.0026316768
3050340006,10,MIDWOOD STREET      ,Multifamily Housing,2016,1927,53768,94.3,,76.2739919655,27.4373381937,0.0063271835,0.0040507365,0.0022745871
3050420039,130,FENIMORE STREET,Multifamily Housing,2017,1941,79088,83.8,,72.0880550779,12.7440926563,0.0050121384,0.0038286466,0.0011822274
3050420039,130,FENIMORE STREET     ,Multifamily Housing,2016,1941,79088,79.3,,57.4094641412,13.4055431924,0.0048679951,0.0037553105,0.0011114202
3050420073,75,HAWTHORNE STREET,Multifamily Housing,2017,1964,71795,101.9,,87.2232119228,14.6477136291,0.0059920607,0.0046326346,0.0013594261
3050420073,75,HAWTHORNE STREET    ,Multifamily Housing,2016,1964,71795,17.3,,2.5170248625,14.7497541612,0.0013566404,0.000133714,0.0012229264
3050420089,45,HAWTHORNE STREET,Multifamily Housing,2017,1936,65984,85.2,,73.9270141246,11.3108708172,0.0049769641,0.0039267095,0.0010502546
3050420089,45,HAWTHORNE STREET    ,Multifamily Housing,2016,1936,65984,68.6,,66.1796784069,2.4246650703,0.0037160524,0.0035144884,0.000201564
3050430001,125,HAWTHORNE STREET,Multifamily Housing,2017,1940,77638,78.5,,69.2337296169,9.3093910199,0.0045415905,0.003677323,0.0008642675
3050430001,125,HAWTHORNE STREET    ,Multifamily Housing,2016,1940,77638,79.5,,58.4113076071,9.0348373219,0.0047579793,0.0040083464,0.0007496329
3050430066,181,HAWTHORNE STREET,Multifamily Housing,2017,1941,58800,89.2,,76.5901360544,12.5803078231,0.0052346939,0.0040680272,0.0011666667
3050430066,181,HAWTHORNE STREET    ,Multifamily Housing,2016,1941,58800,88.3,,64.3180272109,11.9388656463,0.0052993197,0.0043095238,0.0009897959
3050430071,175,HAWTHORNE STREET,Multifamily Housing,2017,1955,69768,76.3,,75.0558966862,13.9653924435,0.0052832244,0.0039860681,0.001295723
3050430071,175,HAWTHORNE STREET    ,Multifamily Housing,2016,1955,69768,74.6,,73.9293114322,13.0843710584,0.0050123266,0.0039273019,0.0010850247
3050430086,135,HAWTHORNE STREET,Multifamily Housing,2017,1939,63576,72.8,,63.3339562099,9.4300081792,0.004239021,0.0033644772,0.0008745439
3050430086,135,HAWTHORNE STREET    ,Multifamily Housing,2016,1939,63576,80.6,,58.1070985907,8.7200799044,0.0048461684,0.0041241978,0.0007235435
3050440056,271,HAWTHORNE STREET,Multifamily Housing,2017,1927,91596,72.6,,73.7233569151,10.9725391939,0.0049336216,0.0039161099,0.0010186034
3050440056,271,HAWTHORNE STREET    ,Multifamily Housing,2016,1927,91596,62.3,,60.8096860125,11.8282031966,0.0042108826,0.0032293987,0.0009814839
3050440068,245,HAWTHORNE STREET,Multifamily Housing,2017,1941,82542,110.8,,94.3774102881,14.0379721839,0.0065021444,0.0051997771,0.0013023673
3050440068,245,HAWTHORNE STREET    ,Multifamily Housing,2016,1941,82542,110.1,,75.2477526593,19.0748661288,0.0067577718,0.005175547,0.0015822248
3050450059,105,WINTHROP STREET,Multifamily Housing,2017,1940,64600,86.9,,77.552126935,11.979506192,0.0052306502,0.004119195,0.0011114551
3050450059,105,WINTHROP STREET     ,Multifamily Housing,2016,1938,64600,79.8,,61.8847631579,10.9963142415,0.0041996904,0.0032863777,0.0009117647
3050450078,55,WINTHROP STREET,Multifamily Housing,2017,1931,75798,82.7,,63.9317726061,18.7444642339,0.0051347001,0.003395868,0.0017388322
3050450078,55,WINTHROP STREET     ,Multifamily Housing,2016,1931,75798,62,,58.9408717908,3.0717670651,0.0033853136,0.0031306895,0.0002546241
3050460018,150,HAWTHORNE STREET,Multifamily Housing,2017,1963,76338,86.8,,79.6942518798,15.8200699521,0.0057009615,0.0042324923,0.0014684692
3050460018,150,HAWTHORNE STREET    ,Multifamily Housing,2016,1963,76338,87.1,,80.4592732322,15.4335403076,0.0055529356,0.0042731012,0.0012798344
3050460028,170,HAWTHORNE STREET,Multifamily Housing,2017,1941,88237,81.4,,80.1693189932,13.4299862869,0.0055044936,0.004257851,0.0012466426
3050460028,170,HAWTHORNE STREET    ,Multifamily Housing,2016,1941,88237,82.6,,81.1688985346,13.830361413,0.0054580278,0.0043111167,0.0011469112
3050480034,80,WINTHROP STREET,Multifamily Housing,2017,1927,157614,58.7,,50.8540637253,8.2133141726,0.0034635248,0.0027009022,0.0007619881
3050480034,80,WINTHROP STREET     ,Multifamily Housing,2016,1927,157614,60.1,,52.3073197812,8.1656020404,0.0034552768,0.0027783065,0.0006769703
3050490083,535,PARKSIDE AVENUE,Multifamily Housing,2017,1931,102824,71.7,,60.4391999922,11.2901209834,0.0042577608,0.00321034,0.0010474208
3050520045,45,WOODRUFF AVENUE,Multifamily Housing,2017,2010,169423,24.2,,,24.1667264775,0.0022429068,0,0.0022429068
3050530018,160,PARKSIDE AVENUE,Multifamily Housing,2017,1964,148400,152.9,,136.5606401617,16.3371455526,0.0087695418,0.0072533693,0.0015161725
3050530018,160,PARKSIDE AVENUE     ,Multifamily Housing,2016,1964,148400,91.6,,73.9973045822,17.5630168464,0.0053867925,0.003930593,0.0014568733
3050530038,354,OCEAN AVENUE,Multifamily Housing,2017,1915,55200,67.4,,52.3762681159,14.9906865942,0.004173913,0.0027826087,0.0013913043
3050530038,354,OCEAN AVENUE        ,Multifamily Housing,2016,1915,55200,56.1,,52.2350144928,3.8235905797,0.0030923913,0.0027735507,0.000317029
3050547501,353,OCEAN AVENUE,Multifamily Housing,2017,1930,59825,73.1,,44.6234784789,17.1879364814,0.0039648976,0.0023702466,0.0015946511
3050547501,353,OCEAN AVENUE        ,Multifamily Housing,2016,1930,59825,71.3,,44.0334325115,16.2202457167,0.0036840786,0.0023384873,0.0013455913
3050550065,85,CLARKSON AVENUE,Multifamily Housing,2017,1931,71142,115.3,,103.0420258075,17.6040243457,0.007395069,0.005761716,0.001633353
3050550065,85,CLARKSON AVENUE     ,Multifamily Housing,2016,1931,71142,121.7,,92.2438995249,16.9396530882,0.0079531079,0.0065474684,0.0014042338
3050550082,49,CLARKSON AVENUE,Multifamily Housing,2017,1926,51524,60.7,,49.0221139663,10.0784294698,0.003538157,0.0026046114,0.0009354864
3050550082,49,CLARKSON AVENUE     ,Multifamily Housing,2016,1926,51524,68.4,,56.8416951324,9.7598982998,0.0038292834,0.0030199519,0.0008093316
3050560014,530,PARKSIDE AVENUE,Multifamily Housing,2017,1931,69086,107,,94.9295081493,12.0950033292,0.0061647801,0.0050415424,0.0011217902
3050560014,530,PARKSIDE AVENUE     ,Multifamily Housing,2016,1931,69086,92.1,,76.2159988999,15.9459369482,0.0053701184,0.0040485771,0.0013229887
3050560064,181,CLARKSON AVENUE,Multifamily Housing,2017,1926,54000,66.3,,65.9562648148,10.3203814815,0.0044611111,0.0035037037,0.0009574074
3050560064,181,CLARKSON AVENUE     ,Multifamily Housing,2016,1926,54000,74.8,,76.2613833333,9.7895037037,0.004862963,0.00405,0.0008111111
3050560083,135,CLARKSON AVENUE,Multifamily Housing,2017,1928,52750,88.7,,74.7865535545,13.9560853081,0.0052682464,0.003971564,0.0012947867
3050560083,135,CLARKSON AVENUE     ,Multifamily Housing,2016,1928,52750,104.7,,91.3021706161,13.4252398104,0.0059620853,0.0048492891,0.0011127962
3050580007,25,PARADE PLACE,Multifamily Housing,2017,1935,71028,67,,63.7889297179,13.289736442,0.0046221209,0.0033888044,0.0012333164
3050580007,25,PARADE PLACE        ,Multifamily Housing,2016,1935,71028,71.5,,69.2783085544,12.8968392747,0.0047488314,0.0036802388,0.0010700006
3050580024,40,WOODRUFF AVENUE,Multifamily Housing,2017,1940,66144,63.7,,59.6797759434,13.5528740324,0.0044282172,0.0031703556,0.0012578616
3050580024,40,WOODRUFF AVENUE     ,Multifamily Housing,2016,1940,66144,74.4,,72.4401926101,13.1224842767,0.0049361998,0.0038476657,0.0010885341
3050580044,33,CROOKE AVENUE,Multifamily Housing,2017,1931,69700,82.9,,78.8446757532,12.3563787661,0.0053342898,0.0041879484,0.0011463415
3050580044,33,CROOKE AVENUE       ,Multifamily Housing,2016,1931,69700,91.9,,89.6436470588,11.4789081779,0.005713056,0.0047618364,0.0009526542
3050590022,100,WOODRUFF AVENUE,Multifamily Housing,2017,1941,98681,71.8,,65.7999665589,13.1838915293,0.0047182335,0.0034951004,0.0012231331
3050590022,100,WOODRUFF AVENUE     ,Multifamily Housing,2016,1941,98681,84.7,,80.1328128008,13.0418712822,0.0053374003,0.0042561385,0.0010812618
3050600008,55,PARADE PLACE,Multifamily Housing,2017,1927,85716,114.5,,118.704798404,12.9651698633,0.0075085165,0.0063045406,0.0012028093
3050600008,55,PARADE PLACE        ,Multifamily Housing,2016,1927,85716,68.3,,65.8173468197,12.7837754912,0.0045557422,0.0034964301,0.0010604788
3050600027,36,CROOKE AVENUE,Multifamily Housing,2017,1929,51582,77.1,,86.1153076655,3.7841223683,0.0049241984,0.0045733008,0.0003508976
3050600027,36,CROOKE AVENUE       ,Multifamily Housing,2016,1929,51582,70.3,,78.0117114497,3.9763018107,0.0044724904,0.0041429181,0.0003295723
3050600032,66,ST PAULS PLACE,Multifamily Housing,2017,1928,61200,67,,60.5784264706,13.7431944444,0.0044934641,0.0032173203,0.0012761438
3050600032,66,ST PAULS PLACE      ,Multifamily Housing,2016,1928,61200,56.9,,50.2908496732,12.8408382353,0.0037369281,0.0026715686,0.0010653595
3050610040,416,OCEAN AVENUE,Multifamily Housing,2017,1924,131355,46.1,,35.5586014998,12.8929123368,0.0030847703,0.0018887747,0.0011967569
3050610040,416,OCEAN AVENUE        ,Multifamily Housing,2016,1924,131355,46.9,,36.4160747592,12.8408503673,0.0029995052,0.0019344524,0.0010650527
3050610049,1829,CATON AVENUE,Multifamily Housing,2017,1959,73634,93,,75.8562606948,17.3235665589,0.0056373414,0.0040293886,0.0016079528
3050610049,1829,CATON AVENUE        ,Multifamily Housing,2016,1959,73634,77.7,,60.1053847407,17.6881019638,0.0046595323,0.0031928185,0.0014667137
3050620001,417,OCEAN AVENUE,Multifamily Housing,2017,1927,67426,80.8,,74.6778883517,14.1708317266,0.0052813455,0.0039658292,0.0013155163
3050620001,417,OCEAN AVENUE        ,Multifamily Housing,2016,1927,67426,92.9,,88.1947216207,13.9479295821,0.005840477,0.0046851363,0.0011568238
3050620014,395,OCEAN AVENUE,Multifamily Housing,2017,1940,106248,86,,81.4579615616,13.1789125442,0.0055492809,0.0043266697,0.0012226112
3050620014,395,OCEAN AVENUE        ,Multifamily Housing,2016,1940,106248,65.5,,59.1558655222,12.8735383254,0.0042099616,0.0031417062,0.0010673142
3050620051,50,EAST 21 STREET,Multifamily Housing,2017,1936,71282,121.8,,109.5780140849,12.2146264134,0.0069540698,0.0058205438,0.001133526
3050620051,50,EAST   21 STREET    ,Multifamily Housing,2016,1936,71282,119.8,,107.8993280211,11.8944979097,0.0067169832,0.0057307595,0.0009862237
3050630001,75,EAST 21 STREET,Multifamily Housing,2017,1931,63727,84.2,,79.8288700237,12.579476517,0.0054074411,0.0042399611,0.00116748
3050630001,75,EAST   21 STREET    ,Multifamily Housing,2016,1931,63727,77.2,,72.0417625182,12.7047060116,0.0048801921,0.0038272632,0.0010529289
3050640029,32,CLARKSON AVENUE,Multifamily Housing,2017,1938,97332,79.6,,68.5987075165,11.0226030494,0.0046665023,0.0036432006,0.0010233017
3050640029,32,CLARKSON AVENUE     ,Multifamily Housing,2016,1938,97332,58.4,,1.0635823778,10.9311952903,0.0044569104,0.0035497062,0.0009061768
3050640040,60,CLARKSON AVENUE,Multifamily Housing,2017,1927,79120,76.9,,67.303997725,9.5486021234,0.0044615774,0.0035743175,0.000885996
3050640040,60,CLARKSON AVENUE     ,Multifamily Housing,2016,1927,79120,95.2,,,14.8112462083,0.0072838726,0.0060553589,0.0012285137
3050640047,80,CLARKSON AVENUE,Multifamily Housing,2017,1938,97137,84.1,,62.4272903219,13.127247084,0.0051669292,0.0039480322,0.0012178675
3050640082,75,LENOX ROAD,Multifamily Housing,2017,1927,61566,128.7,,112.848002144,16.2351249066,0.0075008934,0.0059935679,0.0015073255
3050640082,75,LENOX ROAD          ,Multifamily Housing,2016,1927,61566,126.3,,111.084044765,15.6008429978,0.0071939057,0.0059009843,0.0012945457
3050640092,55,LENOX ROAD,Multifamily Housing,2017,1937,67764,67,,47.459575881,13.2852901245,0.0042234815,0.0029897881,0.0012322177
3050640092,55,LENOX ROAD          ,Multifamily Housing,2016,1937,67764,83.4,,36.8045215749,13.2833244791,0.0055619503,0.0044595951,0.0011023552
3050650021,118,CLARKSON AVENUE,Multifamily Housing,2017,1962,112356,72,,54.4937520026,17.4668019509,0.0045151127,0.0028943715,0.0016207412
3050650021,118,CLARKSON AVENUE     ,Multifamily Housing,2016,1962,112356,64.6,,58.5700834846,6.008891381,0.003609064,0.0031106483,0.0004984157
3050650030,140,CLARKSON AVENUE,Multifamily Housing,2017,1931,69491,68.6,,62.6223251932,12.79567426,0.0045142536,0.0033256105,0.0011872041
3050650030,140,CLARKSON AVENUE     ,Multifamily Housing,2016,1931,69491,66.4,,61.2888287692,11.7760069649,0.0042322027,0.0032550978,0.0009771049
3050650040,176,CLARKSON AVENUE,Multifamily Housing,2017,1931,129600,61.2,,50.7431126543,9.0740601852,0.0037507716,0.0029089506,0.000841821
3050650040,176,CLARKSON AVENUE     ,Multifamily Housing,2016,1931,129600,66.1,,51.9775015432,8.7040061728,0.0040046296,0.0032824074,0.0007222222
3050650048,184,CLARKSON AVENUE,Multifamily Housing,2017,1928,70200,69.4,,68.7294643875,12.2492663818,0.0047877493,0.0036509972,0.0011367521
3050650048,184,CLARKSON AVENUE     ,Multifamily Housing,2016,1928,70200,75.1,,74.6688831909,12.8972136752,0.0050356125,0.003965812,0.0010698006
3050650075,181,LENOX ROAD,Multifamily Housing,2017,1928,62841,89.6,,71.9991756974,17.5674432297,0.0054550373,0.0038239366,0.0016295094
3050650075,181,LENOX ROAD          ,Multifamily Housing,2016,1928,62841,79.5,,62.7201985965,16.7356916663,0.0047198485,0.0033306281,0.0013876291
3050650095,141,LENOX ROAD,Multifamily Housing,2017,1946,74016,77.1,,64.896464278,12.2377485949,0.0045827929,0.0034465521,0.0011362408
3050650095,141,LENOX ROAD          ,Multifamily Housing,2016,1946,74016,71.5,,60.0282884782,11.5142969088,0.0041436987,0.0031884998,0.0009551989
3050650100,125,LENOX ROAD,Multifamily Housing,2017,1937,66530,71.9,,51.9035247257,13.0076762363,0.0044836916,0.0032752142,0.0012069743
3050650100,125,LENOX ROAD          ,Multifamily Housing,2016,1937,66530,72.1,,49.9386833008,13.4851480535,0.004417556,0.0032992635,0.0011182925
3050650105,115,LENOX ROAD,Multifamily Housing,2017,1931,66530,66.6,,66.1205576432,11.5503607395,0.004584398,0.003512701,0.001071697
3050650105,115,LENOX ROAD          ,Multifamily Housing,2016,1931,66530,65.7,,64.8404719675,11.754196603,0.0044190591,0.0034435593,0.0009754998
3050660031,250,CLARKSON AVENUE,Multifamily Housing,2017,1962,98820,166.4,,152.1472485327,14.2217162518,0.009400931,0.00808136,0.0013195709
3050660031,250,CLARKSON AVENUE     ,Multifamily Housing,2016,1962,98820,141.7,,125.0189162113,16.6881127302,0.0080246914,0.0066403562,0.0013843352
3050660039,270,CLARKSON AVENUE,Multifamily Housing,2017,1962,95100,106.5,,90.4524363828,16.0784437434,0.00629653,0.0048044164,0.0014921136
3050660039,270,CLARKSON AVENUE     ,Multifamily Housing,2016,1962,95100,100.5,,83.1479221872,17.3699221872,0.0058569926,0.0044164038,0.0014405889
3050660071,261,LENOX ROAD,Multifamily Housing,2017,1946,105136,109.3,,99.2114965378,16.0536096104,0.0070508674,0.0055613681,0.0014894993
3050660071,261,LENOX ROAD          ,Multifamily Housing,2016,1946,105136,100.5,,80.3749191523,15.8319034394,0.0065771953,0.0052636585,0.0013125856
3050660079,245,LENOX ROAD,Multifamily Housing,2017,1922,69816,70.9,,56.300004297,12.0100807838,0.0042970093,0.0031812192,0.0011143577
3050660079,245,LENOX ROAD          ,Multifamily Housing,2016,1922,69816,62.4,,50.3580697834,12.0057322104,0.0036710783,0.0026741721,0.0009954738
3050660086,223,LENOX ROAD,Multifamily Housing,2017,1929,67417,69,,60.9786863847,11.4202975511,0.004298619,0.003239539,0.0010590801
3050660086,223,LENOX ROAD          ,Multifamily Housing,2016,1929,67417,70.8,,64.0046293961,10.3826690597,0.0042600531,0.003399736,0.0008618004
3050710006,10,STRATFORD ROAD,Multifamily Housing,2017,1965,98524,16,,,15.9587663919,0.0014808575,0,0.0014808575
3050710006,10,STRATFORD ROAD      ,Multifamily Housing,2016,1965,98524,16,,,16.0420729974,0.0013306403,0,0.0013306403
3050720025,50,WESTMINSTER ROAD,Multifamily Housing,2017,1960,62121,13.2,,,13.2170908388,0.0012266383,0,0.0012266383
3050720025,50,WESTMINSTER ROAD    ,Multifamily Housing,2016,1960,62121,13,,,13.0395293057,0.0010817598,0,0.0010817598
3050770001,1600,CATON AVENUE,Multifamily Housing,2017,1957,102198,66.3,,55.5069580618,10.7893089884,0.0039491967,0.0029481986,0.0010009981
3050770001,1600,CATON AVENUE        ,Multifamily Housing,2016,1957,102198,69.9,,58.9375496585,10.9943335486,0.0040421535,0.0031301982,0.0009119552
3050770021,60,EAST 17 STREET,Multifamily Housing,2017,1958,84600,79.7,,62.0571690307,17.6913368794,0.0049373522,0.0032966903,0.001641844
3050770021,60,EAST   17 STREET    ,Multifamily Housing,2016,1958,84600,76.2,,71.9354196217,4.2645614657,0.0041749409,0.003820331,0.0003534279
3050780014,20,EAST 18 STREET,Multifamily Housing,2017,1927,65370,160.6,,146.6452516445,13.9589444699,0.0090836775,0.0077895059,0.0012957014
3050780014,20,EAST   18 STREET    ,Multifamily Housing,2016,1927,65370,72,,61.1977986844,10.7803962062,0.0041441028,0.0032507266,0.0008933762
3050780022,50,EAST 18 STREET,Multifamily Housing,2017,1927,65370,126.9,,109.1892397124,17.6654734588,0.0074391923,0.0057992963,0.001639896
3050780022,50,EAST   18 STREET    ,Multifamily Housing,2016,1927,65370,73.2,,61.1977986844,11.9745173627,0.0042435368,0.0032507266,0.0009928102
3050800007,1834,CATON AVENUE,Multifamily Housing,2017,1926,93378,63.3,,49.6401732742,16.8700668252,0.0042022746,0.0026365953,0.0015656793
3050800013,446,OCEAN AVENUE,Multifamily Housing,2017,1914,50840,125.5,,111.3388630999,14.2059736428,0.0072324941,0.0059146341,0.00131786
3050800013,446,OCEAN AVENUE        ,Multifamily Housing,2016,1914,50840,127,,113.9111959087,13.0915853659,0.0071361133,0.0060503541,0.0010857592
3050800024,470,OCEAN AVENUE,Multifamily Housing,2017,1949,121636,86.4,,67.805884771,14.0899799401,0.0052459798,0.0039379789,0.0013071788
3050800024,470,OCEAN AVENUE        ,Multifamily Housing,2016,1949,121636,91.1,,62.5439031208,13.8537538229,0.0055657864,0.0044164557,0.0011493308
3050800039,1,ST PAULS COURT,Multifamily Housing,2017,1931,91770,67.9,,54.8398844938,13.0367723657,0.0041222622,0.0029127166,0.0012095456
3050800039,1,ST PAULS COURT      ,Multifamily Housing,2016,1931,91770,70.1,,56.8284624605,13.2693287567,0.0041189931,0.0030184156,0.0011005775
3050800054,20,ST PAULS COURT,Multifamily Housing,2017,1944,63272,98.5,,86.2577475028,14.7106318751,0.0062286635,0.0048631306,0.0013655329
3050800054,20,ST PAULS COURT      ,Multifamily Housing,2016,1944,63272,95.9,,71.325535782,14.2692312555,0.0061859906,0.0050022127,0.001183778
3050800060,500,OCEAN AVENUE,Multifamily Housing,2017,1925,87951,85.8,,68.4938238337,12.7142420211,0.0051619652,0.0039817626,0.0011802026
3050800060,500,OCEAN AVENUE        ,Multifamily Housing,2016,1925,87951,90.5,,64.3335504997,12.9584689202,0.0054712283,0.0043967664,0.0010744619
3050810015,100,EAST 21 STREET,Multifamily Housing,2017,1941,86118,78.5,,73.6310887387,16.6448407998,0.0054553055,0.0039109129,0.0015443926
3050810015,100,EAST   21 STREET    ,Multifamily Housing,2016,1941,86118,79.3,,73.9951717411,17.1589714113,0.0053531201,0.0039306533,0.001423628
3050810028,485,OCEAN AVENUE,Multifamily Housing,2017,1931,115009,68.1,,66.8441504578,12.5685728943,0.0047170221,0.0035501569,0.0011659957
3050810028,485,OCEAN AVENUE        ,Multifamily Housing,2016,1931,115009,74.9,,74.3094018729,13.0237277083,0.0050274326,0.0039466477,0.0010799155
3050810058,475,OCEAN AVENUE,Multifamily Housing,2017,1931,54854,80.7,,73.259928173,13.3761785831,0.0051318044,0.003890327,0.0012414774
3050810058,475,OCEAN AVENUE        ,Multifamily Housing,2016,1931,54854,86.1,,79.523830532,12.8720366792,0.0052922303,0.0042239399,0.0010682904
3050820055,2101,CHURCH AVENUE,Retail Store,2017,1928,52169,54.9,,17.1090360176,47.0951752957,0.0052789971,0.0009085856,0.0043704115
3050820055,2101,CHURCH AVENUE       ,Retail Store,2016,1928,52169,56.6,,17.1089075888,49.0487626752,0.0049761353,0.0009085856,0.0040675497
3050820067,141,EAST 21 STREET,Multifamily Housing,2017,1944,75043,81.9,,61.3005716722,14.3627426942,0.0050584332,0.0037245313,0.0013325693
3050820067,141,EAST   21 STREET    ,Multifamily Housing,2016,1944,75043,80.5,,57.9135402369,13.8372346521,0.0048838666,0.0037351918,0.0011473422
3050820072,131,EAST 21 STREET,Multifamily Housing,2017,1944,75043,79.3,,59.6040456805,14.4478818811,0.0049025226,0.0035619578,0.0013405647
3050820079,115,EAST 21 STREET,Multifamily Housing,2017,1937,78984,80.8,,71.9890205611,12.8174187177,0.005194723,0.0040046085,0.0011888484
3050820079,115,EAST   21 STREET    ,Multifamily Housing,2016,1937,78984,92.9,,72.4750671022,12.815665198,0.0060316013,0.0049693609,0.0010622405
3050830026,32,LENOX ROAD,Multifamily Housing,2017,1929,63962,64.7,,54.1743566493,9.8902238829,0.0042196929,0.0033019605,0.0009177324
3050830026,32,LENOX ROAD          ,Multifamily Housing,2016,1929,63962,63.2,,48.0613489259,10.4727416278,0.004132141,0.0032644383,0.0008692661
3050830037,70,LENOX ROAD,Multifamily Housing,2017,1935,73374,63.8,,55.862349061,11.1219464661,0.0039986916,0.002966991,0.0010317006
3050830037,70,LENOX ROAD          ,Multifamily Housing,2016,1935,73374,67.8,,60.9292474173,10.2827391174,0.0040886418,0.0032368414,0.0008531632
3050830044,80,LENOX ROAD,Multifamily Housing,2017,1937,52572,73.6,,57.7110458039,15.8909571635,0.0045404398,0.0030643689,0.0014741688
3050830044,80,LENOX ROAD          ,Multifamily Housing,2016,1937,52572,74.7,,59.480685536,15.2169120444,0.0044206041,0.0031594765,0.0012611276
